timestamp	month	day_type	value_kWh																																	
2000-05-01 13:00:00	5	WT	28,287																																	
2000-05-01 13:15:00	5	WT	28,161																																	
2000-05-01 13:30:00	5	WT	27,77																																	
2000-05-01 13:45:00	5	WT	27,373																																	
2000-05-01 14:00:00	5	WT	27,098																																	
2000-05-01 14:15:00	5	WT	26,889																																	
2000-05-01 14:30:00	5	WT	26,677																																	
2000-05-01 14:45:00	5	WT	26,792																																	
2000-05-01 15:00:00	5	WT	27,071																																	
2000-05-01 15:15:00	5	WT	27,069																																	
2000-05-01 15:30:00	5	WT	27,197																																	
2000-05-01 15:45:00	5	WT	27,484																																	
2000-05-01 16:00:00	5	WT	28,19																																	
2000-05-01 16:15:00	5	WT	28,8																																	
2000-05-01 16:30:00	5	WT	29,454																																	
2000-05-01 16:45:00	5	WT	30,512																																	
2000-05-01 17:00:00	5	WT	31,911																																	
2000-05-01 17:15:00	5	WT	33,222																																	
2000-05-01 17:30:00	5	WT	34,65																																	
2000-05-01 17:45:00	5	WT	36,174																																	
2000-05-01 18:00:00	5	WT	37,559																																	
2000-05-01 18:15:00	5	WT	38,812																																	
2000-05-01 18:30:00	5	WT	39,718																																	
2000-05-01 18:45:00	5	WT	40,574																																	
2000-05-01 19:00:00	5	WT	40,929																																	
2000-05-01 19:15:00	5	WT	41,147																																	
2000-05-01 19:30:00	5	WT	41,324																																	
2000-05-01 19:45:00	5	WT	41,171																																	
2000-05-01 20:00:00	5	WT	40,99																																	
2000-05-01 20:15:00	5	WT	40,602																																	
2000-05-01 20:30:00	5	WT	40,179																																	
2000-05-01 20:45:00	5	WT	39,84																																	
2000-05-01 21:00:00	5	WT	39,538																																	
2000-05-01 21:15:00	5	WT	38,929																																	
2000-05-01 21:30:00	5	WT	38,185																																	
2000-05-01 21:45:00	5	WT	38,01																																	
2000-05-01 22:00:00	5	WT	37,103																																	
2000-05-01 22:15:00	5	WT	34,97																																	
2000-05-01 22:30:00	5	WT	33,178																																	
2000-05-01 22:45:00	5	WT	31,095																																	
2000-05-01 23:00:00	5	WT	29,199																																	
2000-05-01 23:15:00	5	WT	27,344																																	
2000-05-01 23:30:00	5	WT	25,771																																	
2000-05-01 23:45:00	5	WT	24,235																																	
2000-06-01 00:00:00	6	SA	26,983																																	
2000-06-01 00:15:00	6	SA	25,584																																	
2000-06-01 00:30:00	6	SA	24,444																																	
2000-06-01 00:45:00	6	SA	23,317																																	
2000-06-01 01:00:00	6	SA	22,374																																	
2000-06-01 01:15:00	6	SA	21,562																																	
2000-06-01 01:30:00	6	SA	20,807																																	
2000-06-01 01:45:00	6	SA	20,258																																	
2000-06-01 02:00:00	6	SA	19,852																																	
2000-06-01 02:15:00	6	SA	19,574																																	
2000-06-01 02:30:00	6	SA	19,284																																	
2000-06-01 02:45:00	6	SA	19,072																																	
2000-06-01 03:00:00	6	SA	19,003																																	
2000-06-01 03:15:00	6	SA	18,772																																	
2000-06-01 03:30:00	6	SA	18,695																																	
2000-06-01 03:45:00	6	SA	18,625																																	
2000-06-01 04:00:00	6	SA	18,751																																	
2000-06-01 04:15:00	6	SA	18,675																																	
2000-06-01 04:30:00	6	SA	18,591																																	
2000-06-01 04:45:00	6	SA	18,319																																	
2000-06-01 05:00:00	6	SA	18,672																																	
2000-06-01 05:15:00	6	SA	18,658																																	
2000-06-01 05:30:00	6	SA	19,119																																	
2000-06-01 05:45:00	6	SA	19,605																																	
2000-06-01 06:00:00	6	SA	20,876																																	
2000-06-01 06:15:00	6	SA	21,632																																	
2000-06-01 06:30:00	6	SA	22,652																																	
2000-06-01 06:45:00	6	SA	23,879																																	
2000-06-01 07:00:00	6	SA	25,649																																	
2000-06-01 07:15:00	6	SA	27,383																																	
2000-06-01 07:30:00	6	SA	29,101																																	
2000-06-01 07:45:00	6	SA	30,533																																	
2000-06-01 08:00:00	6	SA	32,073																																	
2000-06-01 08:15:00	6	SA	33,593																																	
2000-06-01 08:30:00	6	SA	34,456																																	
2000-06-01 08:45:00	6	SA	35,265																																	
2000-06-01 09:00:00	6	SA	36,179																																	
2000-06-01 09:15:00	6	SA	36,83																																	
2000-06-01 09:30:00	6	SA	37,29																																	
2000-06-01 09:45:00	6	SA	37,695																																	
2000-06-01 10:00:00	6	SA	38,197																																	
2000-06-01 10:15:00	6	SA	38,576																																	
2000-06-01 10:30:00	6	SA	38,991																																	
2000-06-01 10:45:00	6	SA	39,682																																	
2000-06-01 11:00:00	6	SA	40,675																																	
2000-06-01 11:15:00	6	SA	41,406																																	
2000-06-01 11:30:00	6	SA	42,061																																	
2000-06-01 11:45:00	6	SA	42,324																																	
2000-06-01 12:00:00	6	SA	42,149																																	
2000-06-01 12:15:00	6	SA	41,531																																	
2000-06-01 12:30:00	6	SA	41,003																																	
2000-06-01 12:45:00	6	SA	40,409																																	
2000-06-01 13:00:00	6	SA	39,753																																	
2000-06-01 13:15:00	6	SA	39,246																																	
2000-06-01 13:30:00	6	SA	38,824																																	
2000-06-01 13:45:00	6	SA	38,375																																	
2000-06-01 14:00:00	6	SA	38,178																																	
2000-06-01 14:15:00	6	SA	38,085																																	
2000-06-01 14:30:00	6	SA	37,933																																	
2000-06-01 14:45:00	6	SA	37,817																																	
2000-06-01 15:00:00	6	SA	37,457																																	
2000-06-01 15:15:00	6	SA	37,288																																	
2000-06-01 15:30:00	6	SA	37,156																																	
2000-06-01 15:45:00	6	SA	36,985																																	
2000-06-01 16:00:00	6	SA	37,095																																	
2000-06-01 16:15:00	6	SA	37,064																																	
2000-06-01 16:30:00	6	SA	37,456																																	
2000-06-01 16:45:00	6	SA	37,974																																	
2000-06-01 17:00:00	6	SA	38,31																																	
2000-06-01 17:15:00	6	SA	39,111																																	
2000-06-01 17:30:00	6	SA	39,813																																	
2000-06-01 17:45:00	6	SA	40,589																																	
2000-06-01 18:00:00	6	SA	41,158																																	
2000-06-01 18:15:00	6	SA	41,73																																	
2000-06-01 18:30:00	6	SA	41,92																																	
2000-06-01 18:45:00	6	SA	41,92																																	
2000-06-01 19:00:00	6	SA	41,819																																	
2000-06-01 19:15:00	6	SA	41,444																																	
2000-06-01 19:30:00	6	SA	41,2																																	
2000-06-01 19:45:00	6	SA	40,857																																	
2000-06-01 20:00:00	6	SA	40,394																																	
2000-06-01 20:15:00	6	SA	39,764																																	
2000-06-01 20:30:00	6	SA	39,397																																	
2000-06-01 20:45:00	6	SA	39,007																																	
2000-06-01 21:00:00	6	SA	38,515																																	
2000-06-01 21:15:00	6	SA	37,759																																	
2000-06-01 21:30:00	6	SA	37,386																																	
2000-06-01 21:45:00	6	SA	37,59																																	
2000-06-01 22:00:00	6	SA	38,099																																	
2000-06-01 22:15:00	6	SA	37,398																																	
2000-06-01 22:30:00	6	SA	36,29																																	
